technology_id,technology_group,display_name,technology_track,technology_phase,unlock_technology_group,unlock_required_level,level,max_level,gold_cost,wood_cost,value_per_level,visible_condition,prerequisite_id,effect_type,effect_value,enabled,review_status,notes,shop_enabled,shop_category_id,shop_sort_order,required_city_level,requires_vip,requires_hero_summoned,required_rebirth_level,requires_building_id,requires_content_id,purchase_limit,disabled_reason_text,grant_type,icon_name,encounter_id
researcher_super_tower_crit_13,researcher_super_tower_crit,超级防御塔暴击 Lv.13,advanced_researcher,0,advanced_researcher_service,0,13,23,241000,660000,13,,,super_tower_crit_pct,13,1,ok,高级研究员：超级防御塔暴击率每级提高1%。,1,technology,753,4,0,0,0,,,0,,technology_level,ability_upgrade_attack,
researcher_super_tower_crit_14,researcher_super_tower_crit,超级防御塔暴击 Lv.14,advanced_researcher,0,advanced_researcher_service,0,14,23,261000,690000,14,,,super_tower_crit_pct,14,1,ok,高级研究员：超级防御塔暴击率每级提高1%。,1,technology,754,4,0,0,0,,,0,,technology_level,ability_upgrade_attack,
researcher_super_tower_crit_15,researcher_super_tower_crit,超级防御塔暴击 Lv.15,advanced_researcher,0,advanced_researcher_service,0,15,23,281000,720000,15,,,super_tower_crit_pct,15,1,ok,高级研究员：超级防御塔暴击率每级提高1%。,1,technology,755,4,0,0,0,,,0,,technology_level,ability_upgrade_attack,
researcher_super_tower_crit_16,researcher_super_tower_crit,超级防御塔暴击 Lv.16,advanced_researcher,0,advanced_researcher_service,0,16,23,301000,750000,16,,,super_tower_crit_pct,16,1,ok,高级研究员：超级防御塔暴击率每级提高1%。,1,technology,756,4,0,0,0,,,0,,technology_level,ability_upgrade_attack,
researcher_super_tower_crit_17,researcher_super_tower_crit,超级防御塔暴击 Lv.17,advanced_researcher,0,advanced_researcher_service,0,17,23,321000,780000,17,,,super_tower_crit_pct,17,1,ok,高级研究员：超级防御塔暴击率每级提高1%。,1,technology,757,4,0,0,0,,,0,,technology_level,ability_upgrade_attack,
researcher_super_tower_crit_18,researcher_super_tower_crit,超级防御塔暴击 Lv.18,advanced_researcher,0,advanced_researcher_service,0,18,23,341000,810000,18,,,super_tower_crit_pct,18,1,ok,高级研究员：超级防御塔暴击率每级提高1%。,1,technology,758,4,0,0,0,,,0,,technology_level,ability_upgrade_attack,
researcher_super_tower_crit_19,researcher_super_tower_crit,超级防御塔暴击 Lv.19,advanced_researcher,0,advanced_researcher_service,0,19,23,361000,840000,19,,,super_tower_crit_pct,19,1,ok,高级研究员：超级防御塔暴击率每级提高1%。,1,technology,759,4,0,0,0,,,0,,technology_level,ability_upgrade_attack,
researcher_super_tower_crit_20,researcher_super_tower_crit,超级防御塔暴击 Lv.20,advanced_researcher,0,advanced_researcher_service,0,20,23,381000,870000,20,,,super_tower_crit_pct,20,1,ok,高级研究员：超级防御塔暴击率每级提高1%。,1,technology,760,4,0,0,0,,,0,,technology_level,ability_upgrade_attack,
researcher_super_tower_crit_21,researcher_super_tower_crit,超级防御塔暴击 Lv.21,advanced_researcher,0,advanced_researcher_service,0,21,23,401000,900000,21,,,super_tower_crit_pct,21,1,ok,高级研究员：超级防御塔暴击率每级提高1%。,1,technology,761,4,0,0,0,,,0,,technology_level,ability_upgrade_attack,
researcher_super_tower_crit_22,researcher_super_tower_crit,超级防御塔暴击 Lv.22,advanced_researcher,0,advanced_researcher_service,0,22,23,421000,930000,22,,,super_tower_crit_pct,22,1,ok,高级研究员：超级防御塔暴击率每级提高1%。,1,technology,762,4,0,0,0,,,0,,technology_level,ability_upgrade_attack,
researcher_super_tower_crit_23,researcher_super_tower_crit,超级防御塔暴击 Lv.23,advanced_researcher,0,advanced_researcher_service,0,23,23,441000,960000,23,,,super_tower_crit_pct,23,1,ok,高级研究员：超级防御塔暴击率每级提高1%。,1,technology,763,4,0,0,0,,,0,,technology_level,ability_upgrade_attack,
researcher_hero_final_damage_01,researcher_hero_final_damage,英雄最终伤害 Lv.1,advanced_researcher,0,advanced_researcher_service,0,1,19,10000,50000,1,,,hero_final_damage_pct,1,1,ok,高级研究员：英雄最终伤害每级提高1%。,1,technology,781,4,0,1,0,,,0,,technology_level,ability_upgrade_attack,
researcher_hero_final_damage_02,researcher_hero_final_damage,英雄最终伤害 Lv.2,advanced_researcher,0,advanced_researcher_service,0,2,19,20000,100000,2,,,hero_final_damage_pct,2,1,ok,高级研究员：英雄最终伤害每级提高1%。,1,technology,782,4,0,1,0,,,0,,technology_level,ability_upgrade_attack,
researcher_hero_final_damage_03,researcher_hero_final_damage,英雄最终伤害 Lv.3,advanced_researcher,0,advanced_researcher_service,0,3,19,30000,150000,3,,,hero_final_damage_pct,3,1,ok,高级研究员：英雄最终伤害每级提高1%。,1,technology,783,4,0,1,0,,,0,,technology_level,ability_upgrade_attack,
researcher_hero_final_damage_04,researcher_hero_final_damage,英雄最终伤害 Lv.4,advanced_researcher,0,advanced_researcher_service,0,4,19,40000,200000,4,,,hero_final_damage_pct,4,1,ok,高级研究员：英雄最终伤害每级提高1%。,1,technology,784,4,0,1,0,,,0,,technology_level,ability_upgrade_attack,
researcher_hero_final_damage_05,researcher_hero_final_damage,英雄最终伤害 Lv.5,advanced_researcher,0,advanced_researcher_service,0,5,19,50000,250000,5,,,hero_final_damage_pct,5,1,ok,高级研究员：英雄最终伤害每级提高1%。,1,technology,785,4,0,1,0,,,0,,technology_level,ability_upgrade_attack,
researcher_hero_final_damage_06,researcher_hero_final_damage,英雄最终伤害 Lv.6,advanced_researcher,0,advanced_researcher_service,0,6,19,60000,300000,6,,,hero_final_damage_pct,6,1,ok,高级研究员：英雄最终伤害每级提高1%。,1,technology,786,4,0,1,0,,,0,,technology_level,ability_upgrade_attack,
researcher_hero_final_damage_07,researcher_hero_final_damage,英雄最终伤害 Lv.7,advanced_researcher,0,advanced_researcher_service,0,7,19,70000,350000,7,,,hero_final_damage_pct,7,1,ok,高级研究员：英雄最终伤害每级提高1%。,1,technology,787,4,0,1,0,,,0,,technology_level,ability_upgrade_attack,
researcher_hero_final_damage_08,researcher_hero_final_damage,英雄最终伤害 Lv.8,advanced_researcher,0,advanced_researcher_service,0,8,19,80000,400000,8,,,hero_final_damage_pct,8,1,ok,高级研究员：英雄最终伤害每级提高1%。,1,technology,788,4,0,1,0,,,0,,technology_level,ability_upgrade_attack,
researcher_hero_final_damage_09,researcher_hero_final_damage,英雄最终伤害 Lv.9,advanced_researcher,0,advanced_researcher_service,0,9,19,90000,450000,9,,,hero_final_damage_pct,9,1,ok,高级研究员：英雄最终伤害每级提高1%。,1,technology,789,4,0,1,0,,,0,,technology_level,ability_upgrade_attack,
researcher_hero_final_damage_10,researcher_hero_final_damage,英雄最终伤害 Lv.10,advanced_researcher,0,advanced_researcher_service,0,10,19,100000,500000,10,,,hero_final_damage_pct,10,1,ok,高级研究员：英雄最终伤害每级提高1%。,1,technology,790,4,0,1,0,,,0,,technology_level,ability_upgrade_attack,
researcher_hero_final_damage_11,researcher_hero_final_damage,英雄最终伤害 Lv.11,advanced_researcher,0,advanced_researcher_service,0,11,19,110000,550000,11,,,hero_final_damage_pct,11,1,ok,高级研究员：英雄最终伤害每级提高1%。,1,technology,791,4,0,1,0,,,0,,technology_level,ability_upgrade_attack,
researcher_hero_final_damage_12,researcher_hero_final_damage,英雄最终伤害 Lv.12,advanced_researcher,0,advanced_researcher_service,0,12,19,120000,600000,12,,,hero_final_damage_pct,12,1,ok,高级研究员：英雄最终伤害每级提高1%。,1,technology,792,4,0,1,0,,,0,,technology_level,ability_upgrade_attack,
researcher_hero_final_damage_13,researcher_hero_final_damage,英雄最终伤害 Lv.13,advanced_researcher,0,advanced_researcher_service,0,13,19,130000,650000,13,,,hero_final_damage_pct,13,1,ok,高级研究员：英雄最终伤害每级提高1%。,1,technology,793,4,0,1,0,,,0,,technology_level,ability_upgrade_attack,
researcher_hero_final_damage_14,researcher_hero_final_damage,英雄最终伤害 Lv.14,advanced_researcher,0,advanced_researcher_service,0,14,19,140000,700000,14,,,hero_final_damage_pct,14,1,ok,高级研究员：英雄最终伤害每级提高1%。,1,technology,794,4,0,1,0,,,0,,technology_level,ability_upgrade_attack,
researcher_hero_final_damage_15,researcher_hero_final_damage,英雄最终伤害 Lv.15,advanced_researcher,0,advanced_researcher_service,0,15,19,150000,750000,15,,,hero_final_damage_pct,15,1,ok,高级研究员：英雄最终伤害每级提高1%。,1,technology,795,4,0,1,0,,,0,,technology_level,ability_upgrade_attack,
researcher_hero_final_damage_16,researcher_hero_final_damage,英雄最终伤害 Lv.16,advanced_researcher,0,advanced_researcher_service,0,16,19,160000,800000,16,,,hero_final_damage_pct,16,1,ok,高级研究员：英雄最终伤害每级提高1%。,1,technology,796,4,0,1,0,,,0,,technology_level,ability_upgrade_attack,
researcher_hero_final_damage_17,researcher_hero_final_damage,英雄最终伤害 Lv.17,advanced_researcher,0,advanced_researcher_service,0,17,19,170000,850000,17,,,hero_final_damage_pct,17,1,ok,高级研究员：英雄最终伤害每级提高1%。,1,technology,797,4,0,1,0,,,0,,technology_level,ability_upgrade_attack,
researcher_hero_final_damage_18,researcher_hero_final_damage,英雄最终伤害 Lv.18,advanced_researcher,0,advanced_researcher_service,0,18,19,180000,900000,18,,,hero_final_damage_pct,18,1,ok,高级研究员：英雄最终伤害每级提高1%。,1,technology,798,4,0,1,0,,,0,,technology_level,ability_upgrade_attack,
researcher_hero_final_damage_19,researcher_hero_final_damage,英雄最终伤害 Lv.19,advanced_researcher,0,advanced_researcher_service,0,19,19,190000,950000,19,,,hero_final_damage_pct,19,1,ok,高级研究员：英雄最终伤害每级提高1%。,1,technology,799,4,0,1,0,,,0,,technology_level,ability_upgrade_attack,
researcher_hero_armor_reduction_01,researcher_hero_armor_reduction,英雄攻击减甲 Lv.1,advanced_researcher,0,advanced_researcher_service,0,1,19,10000,50000,0.5,,,hero_attack_armor_reduction,0.5,1,ok,高级研究员：英雄攻击减甲每级增加0.5。,1,technology,821,4,0,1,0,,,0,,technology_level,ability_upgrade_attack,
researcher_hero_armor_reduction_02,researcher_hero_armor_reduction,英雄攻击减甲 Lv.2,advanced_researcher,0,advanced_researcher_service,0,2,19,20000,100000,0.5,,,hero_attack_armor_reduction,1,1,ok,高级研究员：英雄攻击减甲每级增加0.5。,1,technology,822,4,0,1,0,,,0,,technology_level,ability_upgrade_attack,
researcher_hero_armor_reduction_03,researcher_hero_armor_reduction,英雄攻击减甲 Lv.3,advanced_researcher,0,advanced_researcher_service,0,3,19,30000,150000,0.5,,,hero_attack_armor_reduction,1.5,1,ok,高级研究员：英雄攻击减甲每级增加0.5。,1,technology,823,4,0,1,0,,,0,,technology_level,ability_upgrade_attack,
researcher_hero_armor_reduction_04,researcher_hero_armor_reduction,英雄攻击减甲 Lv.4,advanced_researcher,0,advanced_researcher_service,0,4,19,40000,200000,0.5,,,hero_attack_armor_reduction,2,1,ok,高级研究员：英雄攻击减甲每级增加0.5。,1,technology,824,4,0,1,0,,,0,,technology_level,ability_upgrade_attack,
researcher_hero_armor_reduction_05,researcher_hero_armor_reduction,英雄攻击减甲 Lv.5,advanced_researcher,0,advanced_researcher_service,0,5,19,50000,250000,0.5,,,hero_attack_armor_reduction,2.5,1,ok,高级研究员：英雄攻击减甲每级增加0.5。,1,technology,825,4,0,1,0,,,0,,technology_level,ability_upgrade_attack,
researcher_hero_armor_reduction_06,researcher_hero_armor_reduction,英雄攻击减甲 Lv.6,advanced_researcher,0,advanced_researcher_service,0,6,19,60000,300000,0.5,,,hero_attack_armor_reduction,3,1,ok,高级研究员：英雄攻击减甲每级增加0.5。,1,technology,826,4,0,1,0,,,0,,technology_level,ability_upgrade_attack,
researcher_hero_armor_reduction_07,researcher_hero_armor_reduction,英雄攻击减甲 Lv.7,advanced_researcher,0,advanced_researcher_service,0,7,19,70000,350000,0.5,,,hero_attack_armor_reduction,3.5,1,ok,高级研究员：英雄攻击减甲每级增加0.5。,1,technology,827,4,0,1,0,,,0,,technology_level,ability_upgrade_attack,
researcher_hero_armor_reduction_08,researcher_hero_armor_reduction,英雄攻击减甲 Lv.8,advanced_researcher,0,advanced_researcher_service,0,8,19,80000,400000,0.5,,,hero_attack_armor_reduction,4,1,ok,高级研究员：英雄攻击减甲每级增加0.5。,1,technology,828,4,0,1,0,,,0,,technology_level,ability_upgrade_attack,
researcher_hero_armor_reduction_09,researcher_hero_armor_reduction,英雄攻击减甲 Lv.9,advanced_researcher,0,advanced_researcher_service,0,9,19,90000,450000,0.5,,,hero_attack_armor_reduction,4.5,1,ok,高级研究员：英雄攻击减甲每级增加0.5。,1,technology,829,4,0,1,0,,,0,,technology_level,ability_upgrade_attack,
researcher_hero_armor_reduction_10,researcher_hero_armor_reduction,英雄攻击减甲 Lv.10,advanced_researcher,0,advanced_researcher_service,0,10,19,100000,500000,0.5,,,hero_attack_armor_reduction,5,1,ok,高级研究员：英雄攻击减甲每级增加0.5。,1,technology,830,4,0,1,0,,,0,,technology_level,ability_upgrade_attack,
researcher_hero_armor_reduction_11,researcher_hero_armor_reduction,英雄攻击减甲 Lv.11,advanced_researcher,0,advanced_researcher_service,0,11,19,110000,550000,0.5,,,hero_attack_armor_reduction,5.5,1,ok,高级研究员：英雄攻击减甲每级增加0.5。,1,technology,831,4,0,1,0,,,0,,technology_level,ability_upgrade_attack,
researcher_hero_armor_reduction_12,researcher_hero_armor_reduction,英雄攻击减甲 Lv.12,advanced_researcher,0,advanced_researcher_service,0,12,19,120000,600000,0.5,,,hero_attack_armor_reduction,6,1,ok,高级研究员：英雄攻击减甲每级增加0.5。,1,technology,832,4,0,1,0,,,0,,technology_level,ability_upgrade_attack,
researcher_hero_armor_reduction_13,researcher_hero_armor_reduction,英雄攻击减甲 Lv.13,advanced_researcher,0,advanced_researcher_service,0,13,19,130000,650000,0.5,,,hero_attack_armor_reduction,6.5,1,ok,高级研究员：英雄攻击减甲每级增加0.5。,1,technology,833,4,0,1,0,,,0,,technology_level,ability_upgrade_attack,
researcher_hero_armor_reduction_14,researcher_hero_armor_reduction,英雄攻击减甲 Lv.14,advanced_researcher,0,advanced_researcher_service,0,14,19,140000,700000,0.5,,,hero_attack_armor_reduction,7,1,ok,高级研究员：英雄攻击减甲每级增加0.5。,1,technology,834,4,0,1,0,,,0,,technology_level,ability_upgrade_attack,
researcher_hero_armor_reduction_15,researcher_hero_armor_reduction,英雄攻击减甲 Lv.15,advanced_researcher,0,advanced_researcher_service,0,15,19,150000,750000,0.5,,,hero_attack_armor_reduction,7.5,1,ok,高级研究员：英雄攻击减甲每级增加0.5。,1,technology,835,4,0,1,0,,,0,,technology_level,ability_upgrade_attack,
researcher_hero_armor_reduction_16,researcher_hero_armor_reduction,英雄攻击减甲 Lv.16,advanced_researcher,0,advanced_researcher_service,0,16,19,160000,800000,0.5,,,hero_attack_armor_reduction,8,1,ok,高级研究员：英雄攻击减甲每级增加0.5。,1,technology,836,4,0,1,0,,,0,,technology_level,ability_upgrade_attack,
researcher_hero_armor_reduction_17,researcher_hero_armor_reduction,英雄攻击减甲 Lv.17,advanced_researcher,0,advanced_researcher_service,0,17,19,170000,850000,0.5,,,hero_attack_armor_reduction,8.5,1,ok,高级研究员：英雄攻击减甲每级增加0.5。,1,technology,837,4,0,1,0,,,0,,technology_level,ability_upgrade_attack,
researcher_hero_armor_reduction_18,researcher_hero_armor_reduction,英雄攻击减甲 Lv.18,advanced_researcher,0,advanced_researcher_service,0,18,19,180000,900000,0.5,,,hero_attack_armor_reduction,9,1,ok,高级研究员：英雄攻击减甲每级增加0.5。,1,technology,838,4,0,1,0,,,0,,technology_level,ability_upgrade_attack,
researcher_hero_armor_reduction_19,researcher_hero_armor_reduction,英雄攻击减甲 Lv.19,advanced_researcher,0,advanced_researcher_service,0,19,19,190000,950000,0.5,,,hero_attack_armor_reduction,9.5,1,ok,高级研究员：英雄攻击减甲每级增加0.5。,1,technology,839,4,0,1,0,,,0,,technology_level,ability_upgrade_attack,
researcher_hero_attack_01,researcher_hero_attack,英雄攻击 Lv.1,advanced_researcher,0,advanced_researcher_service,0,1,19,10000,50000,2,,,hero_attack_flat,2,1,ok,高级研究员：英雄攻击力每级提高2。,1,technology,861,4,0,1,0,,,0,,technology_level,ability_upgrade_attack,
researcher_hero_attack_02,researcher_hero_attack,英雄攻击 Lv.2,advanced_researcher,0,advanced_researcher_service,0,2,19,20000,100000,4,,,hero_attack_flat,4,1,ok,高级研究员：英雄攻击力每级提高2。,1,technology,862,4,0,1,0,,,0,,technology_level,ability_upgrade_attack,
researcher_hero_attack_03,researcher_hero_attack,英雄攻击 Lv.3,advanced_researcher,0,advanced_researcher_service,0,3,19,30000,150000,6,,,hero_attack_flat,6,1,ok,高级研究员：英雄攻击力每级提高2。,1,technology,863,4,0,1,0,,,0,,technology_level,ability_upgrade_attack,
researcher_hero_attack_04,researcher_hero_attack,英雄攻击 Lv.4,advanced_researcher,0,advanced_researcher_service,0,4,19,40000,200000,8,,,hero_attack_flat,8,1,ok,高级研究员：英雄攻击力每级提高2。,1,technology,864,4,0,1,0,,,0,,technology_level,ability_upgrade_attack,
researcher_hero_attack_05,researcher_hero_attack,英雄攻击 Lv.5,advanced_researcher,0,advanced_researcher_service,0,5,19,50000,250000,10,,,hero_attack_flat,10,1,ok,高级研究员：英雄攻击力每级提高2。,1,technology,865,4,0,1,0,,,0,,technology_level,ability_upgrade_attack,
researcher_hero_attack_06,researcher_hero_attack,英雄攻击 Lv.6,advanced_researcher,0,advanced_researcher_service,0,6,19,60000,300000,12,,,hero_attack_flat,12,1,ok,高级研究员：英雄攻击力每级提高2。,1,technology,866,4,0,1,0,,,0,,technology_level,ability_upgrade_attack,
researcher_hero_attack_07,researcher_hero_attack,英雄攻击 Lv.7,advanced_researcher,0,advanced_researcher_service,0,7,19,70000,350000,14,,,hero_attack_flat,14,1,ok,高级研究员：英雄攻击力每级提高2。,1,technology,867,4,0,1,0,,,0,,technology_level,ability_upgrade_attack,
researcher_hero_attack_08,researcher_hero_attack,英雄攻击 Lv.8,advanced_researcher,0,advanced_researcher_service,0,8,19,80000,400000,16,,,hero_attack_flat,16,1,ok,高级研究员：英雄攻击力每级提高2。,1,technology,868,4,0,1,0,,,0,,technology_level,ability_upgrade_attack,
researcher_hero_attack_09,researcher_hero_attack,英雄攻击 Lv.9,advanced_researcher,0,advanced_researcher_service,0,9,19,90000,450000,18,,,hero_attack_flat,18,1,ok,高级研究员：英雄攻击力每级提高2。,1,technology,869,4,0,1,0,,,0,,technology_level,ability_upgrade_attack,
researcher_hero_attack_10,researcher_hero_attack,英雄攻击 Lv.10,advanced_researcher,0,advanced_researcher_service,0,10,19,100000,500000,20,,,hero_attack_flat,20,1,ok,高级研究员：英雄攻击力每级提高2。,1,technology,870,4,0,1,0,,,0,,technology_level,ability_upgrade_attack,
researcher_hero_attack_11,researcher_hero_attack,英雄攻击 Lv.11,advanced_researcher,0,advanced_researcher_service,0,11,19,110000,550000,22,,,hero_attack_flat,22,1,ok,高级研究员：英雄攻击力每级提高2。,1,technology,871,4,0,1,0,,,0,,technology_level,ability_upgrade_attack,
researcher_hero_attack_12,researcher_hero_attack,英雄攻击 Lv.12,advanced_researcher,0,advanced_researcher_service,0,12,19,120000,600000,24,,,hero_attack_flat,24,1,ok,高级研究员：英雄攻击力每级提高2。,1,technology,872,4,0,1,0,,,0,,technology_level,ability_upgrade_attack,
researcher_hero_attack_13,researcher_hero_attack,英雄攻击 Lv.13,advanced_researcher,0,advanced_researcher_service,0,13,19,130000,650000,26,,,hero_attack_flat,26,1,ok,高级研究员：英雄攻击力每级提高2。,1,technology,873,4,0,1,0,,,0,,technology_level,ability_upgrade_attack,
researcher_hero_attack_14,researcher_hero_attack,英雄攻击 Lv.14,advanced_researcher,0,advanced_researcher_service,0,14,19,140000,700000,28,,,hero_attack_flat,28,1,ok,高级研究员：英雄攻击力每级提高2。,1,technology,874,4,0,1,0,,,0,,technology_level,ability_upgrade_attack,
researcher_hero_attack_15,researcher_hero_attack,英雄攻击 Lv.15,advanced_researcher,0,advanced_researcher_service,0,15,19,150000,750000,30,,,hero_attack_flat,30,1,ok,高级研究员：英雄攻击力每级提高2。,1,technology,875,4,0,1,0,,,0,,technology_level,ability_upgrade_attack,
researcher_hero_attack_16,researcher_hero_attack,英雄攻击 Lv.16,advanced_researcher,0,advanced_researcher_service,0,16,19,160000,800000,32,,,hero_attack_flat,32,1,ok,高级研究员：英雄攻击力每级提高2。,1,technology,876,4,0,1,0,,,0,,technology_level,ability_upgrade_attack,
researcher_hero_attack_17,researcher_hero_attack,英雄攻击 Lv.17,advanced_researcher,0,advanced_researcher_service,0,17,19,170000,850000,34,,,hero_attack_flat,34,1,ok,高级研究员：英雄攻击力每级提高2。,1,technology,877,4,0,1,0,,,0,,technology_level,ability_upgrade_attack,
researcher_hero_attack_18,researcher_hero_attack,英雄攻击 Lv.18,advanced_researcher,0,advanced_researcher_service,0,18,19,180000,900000,36,,,hero_attack_flat,36,1,ok,高级研究员：英雄攻击力每级提高2。,1,technology,878,4,0,1,0,,,0,,technology_level,ability_upgrade_attack,
researcher_hero_attack_19,researcher_hero_attack,英雄攻击 Lv.19,advanced_researcher,0,advanced_researcher_service,0,19,19,190000,950000,38,,,hero_attack_flat,38,1,ok,高级研究员：英雄攻击力每级提高2。,1,technology,879,4,0,1,0,,,0,,technology_level,ability_upgrade_attack,
